Company Name,Search ID,Promotion Price,No Promotion Price,Departure Date,Departure Time,Arrival Time,Arrival Date,Arrival Location,Departure Location,Class
Águia Branca EB,2,,99.89,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Águia Branca EB,2,,89.9,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,2,,199.9,2023-07-01 00:00:00,12:30,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Adamantina,2,,149.97,2023-07-01 00:00:00,12:30,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Expresso Adamantina,2,,99.99,2023-07-01 00:00:00,12:30,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,12:30,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,114.99,2023-07-01 00:00:00,12:59,19:29,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional - DD
1001,2,,179.99,2023-07-01 00:00:00,12:59,19:29,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
Kaissara,2,,89.0,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,2,,233.49,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Penha,2,,80.2,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Catarinense,2,,84.99,2023-07-01 00:00:00,13:00,19:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,2,,74.9,2023-07-01 00:00:00,13:00,19:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Kaissara,2,,129.99,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,2,,199.9,2023-07-01 00:00:00,13:30,20:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,2,,89.87,2023-07-01 00:00:00,13:30,20:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,2,,99.9,2023-07-01 00:00:00,14:00,20:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,2,,199.9,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,2,,99.91,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,2,,232.85,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,2,,199.9,2023-07-01 00:00:00,15:30,21:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama - Direto
1001,2,,99.87,2023-07-01 00:00:00,15:30,21:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
Águia Branca EB,2,,219.98,2023-07-01 00:00:00,16:00,22:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Águia Branca EB,2,,89.9,2023-07-01 00:00:00,16:00,22:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,2,,129.99,2023-07-01 00:00:00,16:30,22:40,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional
Expresso Adamantina,2,,99.99,2023-07-01 00:00:00,17:00,23:59,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Catarinense,2,,79.99,2023-07-01 00:00:00,17:05,02:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional
Penha,2,,219.58,2023-07-01 00:00:00,17:30,23:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,2,,89.87,2023-07-01 00:00:00,17:30,23:45,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,199.9,2023-07-01 00:00:00,17:30,23:45,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,2,,88.82,2023-07-01 00:00:00,17:30,23:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,2,,259.9,2023-07-01 00:00:00,18:05,00:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,89.87,2023-07-01 00:00:00,18:05,00:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Kaissara,2,,89.0,2023-07-01 00:00:00,19:30,03:30,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Kaissara,2,,147.95,2023-07-01 00:00:00,19:30,03:30,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,2,,79.99,2023-07-01 00:00:00,19:50,02:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Águia Branca EB,2,,89.89,2023-07-01 00:00:00,21:50,04:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,2,,269.98,2023-07-01 00:00:00,21:50,04:05,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Wemobi,2,,155.9,2023-07-01 00:00:00,22:30,05:10,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown","Sao Paulo, SP - Barra Funda",Leito
Wemobi,2,,105.9,2023-07-01 00:00:00,22:30,05:35,2023-07-02,"Rio de Janeiro, RJ - Shopping Bossa Nova","Sao Paulo, SP - Barra Funda",Leito
Expresso Do Sul,2,,259.9,2023-07-01 00:00:00,22:30,05:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,22:30,05:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
AGUIA FLEX,2,,159.9,2023-07-01 00:00:00,22:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Parque das Rosas","Sao Paulo, SP - Tiete",Leito - Cama DD
AGUIA FLEX,2,,79.89,2023-07-01 00:00:00,22:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Parque das Rosas","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,2,,199.99,2023-07-01 00:00:00,22:50,05:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Leito
Expresso Adamantina,2,,109.99,2023-07-01 00:00:00,22:55,06:30,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Penha,2,,311.49,2023-07-01 00:00:00,23:00,05:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Wemobi,2,,105.9,2023-07-01 00:00:00,23:00,05:40,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown","Sao Paulo, SP - Barra Funda",Leito
Kaissara,2,,89.0,2023-07-01 00:00:00,23:00,05:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Wemobi,2,,195.9,2023-07-01 00:00:00,23:00,05:40,2023-07-02,"Rio de Janeiro, RJ - Barra da Tijuca - Shopping Uptown","Sao Paulo, SP - Barra Funda",Leito-Cama
Penha,2,,85.21,2023-07-01 00:00:00,23:00,05:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
1001,2,,89.87,2023-07-01 00:00:00,23:10,05:40,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,2,,259.9,2023-07-01 00:00:00,23:10,05:40,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,2,,109.91,2023-07-01 00:00:00,23:20,05:35,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Penha,2,,318.86,2023-07-01 00:00:00,23:30,06:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Penha,2,,84.91,2023-07-01 00:00:00,23:30,06:00,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
1001,2,,114.99,2023-07-01 00:00:00,23:36,05:46,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Executivo - DD
1001,2,,139.99,2023-07-01 00:00:00,23:36,05:46,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,89.87,2023-07-01 00:00:00,23:40,06:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,2,,269.98,2023-07-01 00:00:00,23:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Águia Branca EB,2,,99.9,2023-07-01 00:00:00,23:40,05:55,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,2,,259.9,2023-07-01 00:00:00,23:40,06:20,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,89.87,2023-07-01 00:00:00,23:45,06:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Wemobi,2,,139.9,2023-07-01 00:00:00,23:45,06:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Leito
Expresso Do Sul,2,,259.9,2023-07-01 00:00:00,23:58,06:48,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,2,,249.99,2023-07-01 00:00:00,23:58,06:28,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,2,,99.87,2023-07-01 00:00:00,23:58,06:48,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,2,,139.99,2023-07-01 00:00:00,23:58,06:28,2023-07-02,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Adamantina,2,,109.99,2023-07-01 00:00:00,23:59,05:44,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Expresso Adamantina,2,,99.99,2023-07-01 00:00:00,23:59,05:44,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
1001,2,,99.87,2023-07-01 00:00:00,23:59,06:04,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
Kaissara,2,,95.0,2023-07-01 00:00:00,23:59,06:15,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
1001,2,,259.9,2023-07-01 00:00:00,23:59,06:04,2023-07-02,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama - Direto
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,00:05,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,3,,259.9,2023-07-01 00:00:00,00:05,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Águia Branca EB,3,,269.98,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Águia Branca EB,3,,89.89,2023-07-01 00:00:00,00:05,06:20,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,3,,259.9,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,3,,89.87,2023-07-01 00:00:00,00:15,06:16,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,3,,99.9,2023-07-01 00:00:00,00:20,06:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Catarinense,3,,219.99,2023-07-01 00:00:00,00:20,07:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Leito
Catarinense,3,,79.99,2023-07-01 00:00:00,00:20,07:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional - DD
Expresso Do Sul,3,,259.9,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,00:25,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,3,,90.08,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,3,,262.58,2023-07-01 00:00:00,00:30,06:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,3,,89.87,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,3,,259.9,2023-07-01 00:00:00,00:35,06:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,89.87,2023-07-01 00:00:00,00:40,06:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Águia Branca EB,3,,99.9,2023-07-01 00:00:00,00:40,06:55,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Águia Branca EB,3,,89.89,2023-07-01 00:00:00,01:15,07:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Expresso Do Sul,3,,259.9,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,01:50,07:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,3,,89.87,2023-07-01 00:00:00,02:00,08:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,3,,259.9,2023-07-01 00:00:00,02:00,08:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,3,,89.87,2023-07-01 00:00:00,02:30,08:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Águia Branca EB,3,,89.89,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,3,,219.98,2023-07-01 00:00:00,06:00,12:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Catarinense,3,,139.99,2023-07-01 00:00:00,06:15,15:40,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Semileito - DD
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,06:30,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,3,,199.9,2023-07-01 00:00:00,06:30,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,79.99,2023-07-01 00:00:00,06:45,13:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Penha,3,,100.08,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,3,,219.58,2023-07-01 00:00:00,07:00,13:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Kaissara,3,,89.0,2023-07-01 00:00:00,07:15,13:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
Expresso Adamantina,3,,89.99,2023-07-01 00:00:00,07:30,15:50,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo
1001,3,,199.9,2023-07-01 00:00:00,07:30,13:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama - Direto
1001,3,,99.87,2023-07-01 00:00:00,07:30,13:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
1001,3,,79.99,2023-07-01 00:00:00,07:45,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional
Águia Branca EB,3,,99.9,2023-07-01 00:00:00,08:00,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,3,,219.98,2023-07-01 00:00:00,08:00,14:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Cama DD
Expresso Do Sul,3,,199.9,2023-07-01 00:00:00,08:30,15:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,08:30,15:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,3,,84.99,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,3,,79.9,2023-07-01 00:00:00,09:00,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Executivo - DD
Catarinense,3,,79.99,2023-07-01 00:00:00,09:00,18:05,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Barra Funda",Convencional
1001,3,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Penha,3,,219.58,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,3,,89.87,2023-07-01 00:00:00,09:30,16:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,3,,75.32,2023-07-01 00:00:00,09:30,15:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
1001,3,,179.99,2023-07-01 00:00:00,10:00,16:30,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
1001,3,,114.99,2023-07-01 00:00:00,10:00,16:30,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional - DD
Águia Branca EB,3,,99.9,2023-07-01 00:00:00,10:00,16:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,3,,199.9,2023-07-01 00:00:00,10:30,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,10:30,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Expresso Do Sul,3,,89.87,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,3,,199.9,2023-07-01 00:00:00,10:45,17:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Penha,3,,110.9,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Penha,3,,88.4,2023-07-01 00:00:00,11:00,17:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,3,,199.9,2023-07-01 00:00:00,11:30,18:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,3,,89.87,2023-07-01 00:00:00,11:30,18:01,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,3,,99.89,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Águia Branca EB,3,,89.9,2023-07-01 00:00:00,12:00,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Expresso Do Sul,3,,199.9,2023-07-01 00:00:00,12:30,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Adamantina,3,,149.97,2023-07-01 00:00:00,12:30,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Individual
Expresso Adamantina,3,,99.99,2023-07-01 00:00:00,12:30,18:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito - Non Stop
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,12:30,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
1001,3,,114.99,2023-07-01 00:00:00,12:59,19:29,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Convencional - DD
1001,3,,179.99,2023-07-01 00:00:00,12:59,19:29,2023-07-01,"Rio de Janeiro, RJ - Campo Grande","Sao Paulo, SP - Tiete",Leito-Cama
Kaissara,3,,89.0,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,3,,233.49,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
Penha,3,,80.2,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Catarinense,3,,84.99,2023-07-01 00:00:00,13:00,19:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Catarinense,3,,74.9,2023-07-01 00:00:00,13:00,19:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Convencional - DD
Kaissara,3,,129.99,2023-07-01 00:00:00,13:00,19:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
1001,3,,199.9,2023-07-01 00:00:00,13:30,20:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
1001,3,,89.87,2023-07-01 00:00:00,13:30,20:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Águia Branca EB,3,,99.9,2023-07-01 00:00:00,14:00,20:15,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito
Expresso Do Sul,3,,199.9,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Leito-Cama
Expresso Do Sul,3,,99.87,2023-07-01 00:00:00,14:30,21:00,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - DD
Penha,3,,99.91,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito
Penha,3,,232.85,2023-07-01 00:00:00,14:30,20:30,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama
1001,3,,199.9,2023-07-01 00:00:00,15:30,21:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Cama - Direto
1001,3,,99.87,2023-07-01 00:00:00,15:30,21:35,2023-07-01,"Rio de Janeiro, RJ - Rodov. do Rio","Sao Paulo, SP - Tiete",Semileito - Direto
